Google Scholar search results through Publish or Perish,,,,,,,,,,,,,,,,,,,,,,
"Publish or Perish search term: all of the words: “citizen science” species Ireland; none of the words: disease book ""new report"" ""new species"" ""new record""; years: 2014 to 2018",,,,,,,,,,,,,,,,,,,,,,
8 June 2018,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
0,H Acampora,Interactions between seabirds and pollution in Irish waters,2017,,research.thea.ie,https://research.thea.ie/handle/20.500.12065/2214,,206,2018-06-08,,,,,,,,,0,0,0,1,1
137,"GM Sinatra, D Kienhues, BK Hofer","Addressing challenges to public understanding of science: Epistemic cognition, motivated reasoning, and conceptual change",2014,Educational Psychologist,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1080/00461520.2014.916216,"https://scholar.google.com/scholar?cites=13048324785557019236&as_sdt=2005&sciodt=0,5&hl=en&num=20",207,2018-06-08,,,,,,,,,137,34.25,46,3,4
0,"MB García, JL Silva, P Tejero, I Pardo…",Tracking the long-term dynamics of plant diversity in Northeast Spain with a network of volunteers and rangers,2018,Regional Environmental …,Springer,https://link.springer.com/article/10.1007/s10113-018-1350-6,,208,2018-06-08,HTML,,,,,,,,0,0,0,5,1
0,"B Martay, JW Pearce-Higgins","Using data from schools to model variation in soil invertebrates across the UK: The importance of weather, climate, season and habitat",2018,Pedobiologia,Elsevier,https://www.sciencedirect.com/science/article/pii/S0031405617301865,,209,2018-06-08,HTML,,,,,,,,0,0,0,2,1
66,"A Kopf, M Bicak, R Kottmann…",The ocean sampling day consortium,2015,…,gigascience.biomedcentral.com,https://gigascience.biomedcentral.com/articles/10.1186/s13742-015-0066-5,"https://scholar.google.com/scholar?cites=17662760014401696259&as_sdt=2005&sciodt=0,5&hl=en&num=20",210,2018-06-08,HTML,,,,,,,,66,22,17,4,3
1,"OL Pescott, M Jitlal, SM Smart, KJ Walker…","A comparison of models for interval-censored plant cover data, with applications to monitoring schemes",2016,PeerJ …,search.proquest.com,http://search.proquest.com/openview/6fc94be988cf1367cc3552d3c1714de4/1?pq-origsite=gscholar&cbl=2045933,"https://scholar.google.com/scholar?cites=4094845074630903624&as_sdt=2005&sciodt=0,5&hl=en&num=20",211,2018-06-08,HTML,,,,,,,,1,0.5,0,5,2
7,"L Montgomery, J Seys, J Mees","To pee, or not to pee: a review on envenomation and treatment in European jellyfish species",2016,Marine drugs,mdpi.com,http://www.mdpi.com/1660-3397/14/7/127,"https://scholar.google.com/scholar?cites=11840093259135104027&as_sdt=2005&sciodt=0,5&hl=en&num=20",212,2018-06-08,,,,,,,,,7,3.5,2,3,2
70,"SA Taylor, TA White, WM Hochachka, V Ferretti…",Climate-mediated movement of an avian hybrid zone,2014,Current Biology,Elsevier,https://www.sciencedirect.com/science/article/pii/S0960982214001341,"https://scholar.google.com/scholar?cites=18323386498450652918&as_sdt=2005&sciodt=0,5&hl=en&num=20",213,2018-06-08,HTML,,,,,,,,70,17.5,14,5,4
2,"A Chin, CA Simpfendorfer, WT White, GJ Johnson…",Crossing lines: a multidisciplinary framework for assessing connectivity of hammerhead sharks across jurisdictional boundaries,2017,Scientific reports,nature.com,https://www.nature.com/articles/srep46061,"https://scholar.google.com/scholar?cites=12529097920037356817&as_sdt=2005&sciodt=0,5&hl=en&num=20",214,2018-06-08,HTML,,,,,,,,2,2,0,5,1
0,"N Cribb, P Bartram, T Bartram, L Seuront",New Evidence for Bottlenose Dolphin (Tursiops spp.) Population Connectivity between Kangaroo Island and South Australian Mainland Waters,2017,Open Journal of Marine Science,scirp.org,http://www.scirp.org/journal/PaperInformation.aspx?paperID=81655,,215,2018-06-08,HTML,,,,,,,,0,0,0,4,1
23,"KA Wood, RA Stillman…",Co‐creation of individual‐based models by practitioners and modellers to inform environmental decision‐making,2015,Journal of Applied …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/1365-2664.12419/full,"https://scholar.google.com/scholar?cites=4514031369401847481&as_sdt=2005&sciodt=0,5&hl=en&num=20",216,2018-06-08,HTML,,,,,,,,23,7.67,8,3,3
50,"SC Mason, G Palmer, R Fox, S Gillings…",Geographical range margins of many taxonomic groups continue to shift polewards,2015,Biological Journal of …,academic.oup.com,https://academic.oup.com/biolinnean/article-abstract/115/3/586/2440522,"https://scholar.google.com/scholar?cites=8510145869938144992&as_sdt=2005&sciodt=0,5&hl=en&num=20",217,2018-06-08,,,,,,,,,50,16.67,10,5,3
15,"S Targetti, F Herzog, IR Geijzendorffer, S Wolfrum…",Estimating the cost of different strategies for measuring farmland biodiversity: Evidence from a Europe-wide field evaluation,2014,Ecological …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1470160X14002039,"https://scholar.google.com/scholar?cites=2255304644739200295&as_sdt=2005&sciodt=0,5&hl=en&num=20",218,2018-06-08,HTML,,,,,,,,15,3.75,3,5,4
17,"LG Pârâu, D Strubbe, E Mori…",Rose-ringed Parakeet Psittacula krameri populations and numbers in Europe: a complete overview,2016,The Open …,benthamopen.com,https://benthamopen.com/FULLTEXT/TOOENIJ-9-1,"https://scholar.google.com/scholar?cites=11845118801721357168&as_sdt=2005&sciodt=0,5&hl=en&num=20",219,2018-06-08,HTML,,,,,,,,17,8.5,4,4,2
1,"JR Madden, SE Perkins",Why did the pheasant cross the road? Long-term road mortality patterns in relation to management changes,2017,Royal Society …,rsos.royalsocietypublishing.org,http://rsos.royalsocietypublishing.org/content/4/10/170617.abstract,"https://scholar.google.com/scholar?cites=12892473027827793611&as_sdt=2005&sciodt=0,5&hl=en&num=20",220,2018-06-08,HTML,,,,,,,,1,1,1,2,1
24,"N Levin, S Kark, D Crandall",Where have all the people gone? Enhancing global conservation using night lights and social media,2015,Ecological Applications,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1890/15-0113.1/full,"https://scholar.google.com/scholar?cites=2348620137241278434&as_sdt=2005&sciodt=0,5&hl=en&num=20",221,2018-06-08,,,,,,,,,24,8,8,3,3
0,"A Bates, J Sadler, D Grundy, N Lowe, G Davis, D Baker…",Garden and landscape-scale correlates of moths of differing conservation status,2014,,pure-oai.bham.ac.uk,http://pure-oai.bham.ac.uk/ws/files/15912318/journal.pone.0086925.pdf,,222,2018-06-08,PDF,,,,,,,,0,0,0,7,4
0,"C Dennis, BJT Morgan, DB Roy, TM Brereton",Full text document,2017,Ecological Indicators,kar.kent.ac.uk,https://kar.kent.ac.uk/60360/1/urban.pdf,,223,2018-06-08,PDF,,,,,,,,0,0,0,4,1
0,"L Tomas, SM Ritchie",Researchers have theorized that integrating authentic science activities into classrooms will help students learn how working scientists collaboratively construct …,2015,Research in Science Education,infona.pl,https://www.infona.pl/resource/bwmeta1.element.springer-50e60616-6239-3276-bc31-85077fdb9255,,224,2018-06-08,,,,,,,,,0,0,0,2,3
5,"EB Dennis, BJT Morgan, DB Roy, TM Brereton",Urban indicators for UK butterflies,2017,Ecological Indicators,Elsevier,https://www.sciencedirect.com/science/article/pii/S1470160X17300092,"https://scholar.google.com/scholar?cites=9315434610994418119&as_sdt=2005&sciodt=0,5&hl=en&num=20",225,2018-06-08,HTML,,,,,,,,5,5,1,4,1
15,"R Arlinghaus, SJ Cooke, SG Sutton…",Recommendations for the future of recreational fisheries to prepare the social‐ecological system to cope with change,2016,Fisheries …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/fme.12191/full,"https://scholar.google.com/scholar?cites=5508320129325568194&as_sdt=2005&sciodt=0,5&hl=en&num=20",226,2018-06-08,,,,,,,,,15,7.5,4,4,2
0,"K Ulbrich, O Schweiger, S Klotz, J Settele",Biodiversity impacts of climate change-the PRONAS software as educational tool,2015,Web Ecology,search.proquest.com,http://search.proquest.com/openview/6cd1a03ae59160dd6a1a57b20b50faaa/1?pq-origsite=gscholar&cbl=2037690,,227,2018-06-08,HTML,,,,,,,,0,0,0,4,3
21,"PH Everill, RB Primack, ER Ellwood…",Determining past leaf‐out times of New England's deciduous forests from herbarium specimens,2014,American Journal of …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.3732/ajb.1400045/full,"https://scholar.google.com/scholar?cites=10959062689329336478&as_sdt=2005&sciodt=0,5&hl=en&num=20",228,2018-06-08,,,,,,,,,21,5.25,5,4,4
4,"J Jokimäki, V Selonen, A Lehikoinen…","The role of urban habitats in the abundance of red squirrels (Sciurus vulgaris, L.) in Finland",2017,Urban Forestry & Urban …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1618866716305519,"https://scholar.google.com/scholar?cites=13900486067649222569&as_sdt=2005&sciodt=0,5&hl=en&num=20",229,2018-06-08,HTML,,,,,,,,4,4,1,4,1
2,"C Copeland, E Baker, JD Koehn…",Motivations of recreational fishers involved in fish habitat management,2017,Fisheries …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/fme.12204/full,"https://scholar.google.com/scholar?cites=11412028582923771982&as_sdt=2005&sciodt=0,5&hl=en&num=20",230,2018-06-08,,,,,,,,,2,2,1,4,1
2,"MW Miller, DI Leech, JW Pearce‐Higgins…","Multi‐state, multi‐stage modeling of nest‐success suggests interaction between weather and land‐use",2017,Ecology,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1002/ecy.1629/full,"https://scholar.google.com/scholar?cites=6737062624620484998&as_sdt=2005&sciodt=0,5&hl=en&num=20",231,2018-06-08,,,,,,,,,2,2,1,4,1
0,"LD Shepherd, JA Cooper",First record of the fungus Battarrea phalloides (Agariacaceae) in New Zealand,2018,New Zealand Journal of Botany,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/0028825X.2017.1385491,,232,2018-06-08,,,,,,,,,0,0,0,2,1
3,"PR Brooks, R Nairn, M Harris, D Jeffrey…",Dublin Port and Dublin Bay: Reconnecting with nature and people,2016,Regional Studies in …,Elsevier,https://www.sciencedirect.com/science/article/pii/S2352485516300305,"https://scholar.google.com/scholar?cites=2354876653280026076&as_sdt=2005&sciodt=0,5&hl=en&num=20",233,2018-06-08,HTML,,,,,,,,3,1.5,1,5,2
7,"MG Kelly, J Krokowski, JPC Harding",RAPPER: A new method for rapid assessment of macroalgae as a complement to diatom-based assessments of ecological status,2016,Science of the Total Environment,Elsevier,https://www.sciencedirect.com/science/article/pii/S0048969715312250,"https://scholar.google.com/scholar?cites=13948909496691178571&as_sdt=2005&sciodt=0,5&hl=en&num=20",234,2018-06-08,HTML,,,,,,,,7,3.5,2,3,2
16,"T Adriaens, G San Martin y Gomez…","Testing the applicability of regional IUCN Red List criteria on ladybirds (Coleoptera, Coccinellidae) in Flanders (north Belgium): opportunities for conservation",2015,Insect Conservation …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/icad.12124/full,"https://scholar.google.com/scholar?cites=1843231550461092956&as_sdt=2005&sciodt=0,5&hl=en&num=20",235,2018-06-08,,,,,,,,,16,5.33,5,3,3
29,"R Bischof, H Ali, M Kabir, S Hameed…",Being the underdog: an elusive small carnivore uses space with prey and time without enemies,2014,Journal of …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/jzo.12100,"https://scholar.google.com/scholar?cites=11445107767506477027&as_sdt=2005&sciodt=0,5&hl=en&num=20",236,2018-06-08,,,,,,,,,29,7.25,6,5,4
1,"NE Coughlan, AL Stevens, TC Kelly, JTA Dick…",Zoochorous dispersal of freshwater bivalves: an overlooked vector in biological invasions?,2017,,kmae-journal.org,https://www.kmae-journal.org/articles/kmae/abs/2017/01/kmae170098/kmae170098.html,"https://scholar.google.com/scholar?cites=5629686613713670490&as_sdt=2005&sciodt=0,5&hl=en&num=20",237,2018-06-08,,,,,,,,,1,1,0,5,1
8,"RL White, AE Sutton, R Salguero-Gomez, TC Bray…",The next generation of action ecology: novel approaches towards global ecological research,2015,…,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1890/ES14-00485.1/full,"https://scholar.google.com/scholar?cites=10349163983030439939&as_sdt=2005&sciodt=0,5&hl=en&num=20",238,2018-06-08,HTML,,,,,,,,8,2.67,2,5,3
5,"G Aragón, R Belinchón, I Martínez, M Prieto",A survey method for assessing the richness of epiphytic lichens using growth forms,2016,Ecological indicators,Elsevier,https://www.sciencedirect.com/science/article/pii/S1470160X15006664,"https://scholar.google.com/scholar?cites=11080139306949935534&as_sdt=2005&sciodt=0,5&hl=en&num=20",239,2018-06-08,HTML,,,,,,,,5,2.5,1,4,2
2,O Conservancy,30th Anniversary International Coastal Cleanup,2016,,repositories.tdl.org,https://repositories.tdl.org/tamug-ir/bitstream/handle/1969.3/29296/2016-data-release-1.pdf?sequence=1,"https://scholar.google.com/scholar?cites=13852251740618715586&as_sdt=2005&sciodt=0,5&hl=en&num=20",240,2018-06-08,PDF,,,,,,,,2,1,2,1,2
0,"J Schroeder, D Stubbe, V Kleunen, RL White, A Luna…",Rose-ringed parakeet Psittacula krameri populations and numbers in Europe: a complete overview,,spiral.imperial.ac.uk,,https://spiral.imperial.ac.uk/bitstream/10044/1/30398/9/TOOENIJ-9-1.pdf,,241,2018-06-08,PDF,,,,,,,,0,0,0,6,
0,JW Lang,"Estimating Baselines and Identifying Anomalies in Beached Bird Patterns on the Outer Coasts of Washington and Oregon, USA",2016,,digital.lib.washington.edu,https://digital.lib.washington.edu/researchworks/handle/1773/36691,,242,2018-06-08,,,,,,,,,0,0,0,1,2
3,"P Morais, MA Teodósio","The transatlantic introduction of weakfish Cynoscion regalis (Bloch & Schneider, 1801)(Sciaenidae, Pisces) into Europe",2016,Bioinvasions Rec,researchgate.net,https://www.researchgate.net/profile/Pedro_Morais/publication/308697266_The_transatlantic_introduction_of_weakfish_Cynoscion_regalis_Sciaenidae_Pisces_into_Europe/links/57fa176c08ae8da3ce5a297c/The-transatlantic-introduction-of-weakfish-Cynoscion-regalis-Sciaenidae-Pisces-into-Europe.pdf,"https://scholar.google.com/scholar?cites=10724767722603099110&as_sdt=2005&sciodt=0,5&hl=en&num=20",243,2018-06-08,PDF,,,,,,,,3,1.5,2,2,2
0,"B Bealey, C Howard","Air pollution, climate and ecosystems",,researchgate.net,,https://www.researchgate.net/profile/Clare_Howard4/publication/277571637_Air_pollution_climate_and_ecosystems_Closing_the_loop_between_research_policy_and_public_awareness/links/556d89f408aeccd7773c11b1.pdf,,244,2018-06-08,,,,,,,,,0,0,0,2,
0,SJ Pierce,"ARGOS, SERVING MARINE PROTECTED AREAS",,argos-system.org,,http://www.argos-system.org/wp-content/uploads/2017/06/FINAL_ArgosForum-84_EN.pdf,,245,2018-06-08,PDF,,,,,,,,0,0,0,1,
8,"G Aguilar, D Blanchon, H Foote, C Pollonais, A Mosee",Queensland fruit fly invasion of New Zealand: predicting area suitability under future climate change scenarios,2015,,unitec.researchbank.ac.nz,http://unitec.researchbank.ac.nz/handle/10652/3055,"https://scholar.google.com/scholar?cites=10762899973013031301&as_sdt=2005&sciodt=0,5&hl=en&num=20",246,2018-06-08,,,,,,,,,8,2.67,2,5,3
10,"T Petrusková, L Diblíková, P Pipek, E Frauendorf…",A review of the distribution of Yellowhammer (Emberiza citrinella) dialects in Europe reveals the lack of a clear macrogeographic pattern,2015,Journal of …,Springer,https://link.springer.com/article/10.1007/s10336-014-1102-4,"https://scholar.google.com/scholar?cites=10965036775984078180&as_sdt=2005&sciodt=0,5&hl=en&num=20",247,2018-06-08,HTML,,,,,,,,10,3.33,2,5,3
0,"ST Buckland, A Johnston",Monitoring the biodiversity of regions: Key principles and possible pitfalls,2017,Biological Conservation,Elsevier,https://www.sciencedirect.com/science/article/pii/S0006320717309023,,248,2018-06-08,HTML,,,,,,,,0,0,0,2,1
8,"KC Rose, KC Weathers, AL Hetherington…",Insights from the Global Lake Ecological Observatory Network (GLEON),2016,Inland Waters,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.5268/IW-6.4.1051,"https://scholar.google.com/scholar?cites=10104895873353355210&as_sdt=2005&sciodt=0,5&hl=en&num=20",249,2018-06-08,,,,,,,,,8,4,2,4,2
8,"M Pages, A Fischer, R Van der Wal",The dynamics of volunteer motivations for engaging in the management of invasive plants: Insights from a mixed-methods study on Scottish seabird islands,2018,Journal of Environmental …,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/09640568.2017.1329139,"https://scholar.google.com/scholar?cites=12840171693898384123&as_sdt=2005&sciodt=0,5&hl=en&num=20",250,2018-06-08,,,,,,,,,8,8,3,3,1
2,"O Mac Aodha, R Gibb, KE Barlow…",Bat detective—Deep learning tools for bat acoustic signal detection,2018,PLoS computational …,journals.plos.org,http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005995,"https://scholar.google.com/scholar?cites=14524145173652355419&as_sdt=2005&sciodt=0,5&hl=en&num=20",251,2018-06-08,HTML,,,,,,,,2,2,1,4,1
2,"G Reifferscheid, B Bänsch-Baltruschat…",Overview on plastics in European freshwater environments‒Results of a survey,2016,… on Plastics in …,researchgate.net,https://www.researchgate.net/profile/Stefanie_Felsing/publication/316284914_European_Conference_on_Plastics_in_Freshwater_Environments_21_-_22_June_2016_in_Berlin/links/58f9c0cbaca2723d79d5c476/European-Conference-on-Plastics-in-Freshwater-Environments-21-22-June-2016-in-Berlin.pdf#page=19,"https://scholar.google.com/scholar?cites=3951635355989947483&as_sdt=2005&sciodt=0,5&hl=en&num=20",252,2018-06-08,PDF,,,,,,,,2,1,1,3,2
2,"RL Smyth, A Caruso, L Borre, G Zhu, M Zhu…",High-frequency lake data benefit society through broader engagement with stakeholders: a synthesis of GLEON data use survey and membe rexperiences,2016,Inland Waters,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.5268/IW-6.4.894,"https://scholar.google.com/scholar?cites=9909943368330139203&as_sdt=2005&sciodt=0,5&hl=en&num=20",253,2018-06-08,,,,,,,,,2,1,0,6,2
0,"PM Antunes, B Schamp",Constructing Standard Invasion Curves from Herbarium Data—Toward Increased Predictability of Plant Invasions,2017,Invasive Plant Science and Management,BioOne,http://www.bioone.org/doi/abs/10.1017/inp.2017.38,,254,2018-06-08,,,,,,,,,0,0,0,2,1
0,"MÁ Pardo, E Jiménez, JR Viðarsson, K Ólafsson…",DNA barcoding revealing mislabeling of seafood in European mass caterings,2018,Food Control,Elsevier,https://www.sciencedirect.com/science/article/pii/S095671351830207X,,255,2018-06-08,HTML,,,,,,,,0,0,0,5,1
19,"C Azam, I Le Viol, JF Julien, Y Bas, C Kerbiriou","Disentangling the relative effect of light pollution, impervious surfaces and intensive agriculture on bat activity with a national-scale monitoring program",2016,Landscape ecology,Springer,https://link.springer.com/article/10.1007/s10980-016-0417-3,"https://scholar.google.com/scholar?cites=2236425071420706128&as_sdt=2005&sciodt=0,5&hl=en&num=20",256,2018-06-08,HTML,,,,,,,,19,9.5,4,5,2
5,"AD Foote, S Kuningas, FIP Samarra","North Atlantic killer whale research; past, present and future",2014,Journal of the Marine …,cambridge.org,https://www.cambridge.org/core/journals/journal-of-the-marine-biological-association-of-the-united-kingdom/article/north-atlantic-killer-whale-research-past-present-and-future/6F8606AFD09D4ADFF83B8A701E8C9D48,"https://scholar.google.com/scholar?cites=9934433319296322809&as_sdt=2005&sciodt=0,5&hl=en&num=20",257,2018-06-08,,,,,,,,,5,1.25,2,3,4
