link,inclusion_order,title,qualifies,authors,publication,doi,year,reason for disqualification
https://www.pdcnet.org/iabsproc/content/iabsproc_2014_0025_0201_0212,2366,Can organisations pave the way for sustainability in communities?,NA,NA,NA,NA,2014,NA
https://search.proquest.com/docview/1519887027?accountid=14507,2367,Survey to spot our ladybird population,NA,NA,NA,NA,2014,NA
https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910633922&doi=10.1080%2f02724634.2014.850087&partnerID=40&md5=ef9e1054321dc674a51fe6fc995d476c,2368,"Anatomy of Colymbosaurus megadeirus (Reptilia, Plesiosauria) from the Kimmeridge Clay Formation of the U.K., and high diversity among Late Jurassic plesiosauroids",NA,"Benson, RBJ; Bowdler, T",Journal of Vertebrate Paleontology,10.1080/02724634.2014.850087,2014,NA
https://www.researchgate.net/profile/Greg_Campbell10/publication/275381846_Direct_Evidence_for_Bottom-fishing_in_Archaeological_Whelks_Buccinum_undatum/links/5728bee508aef5d48d2c8626/Direct-Evidence-for-Bottom-fishing-in-Archaeological-Whelks-Buccinum-undatum.pdf,2369,Direct evidence for bottom-fishing in archaeological whelks (Buccinum undatum),NA,NA,NA,NA,2014,NA
https://www.researchgate.net/profile/Karolina_Baras/publication/301549099_Online_Geodatabases_as_a_Source_of_Data_for_a_Smart_City_World_Model_Building/links/57c996d008ae3ac722af863e/Online-Geodatabases-as-a-Source-of-Data-for-a-Smart-City-World-Model-Building.pdf,2370,Online Geodatabases as a Source of Data for a Smart City World Model Building,NA,NA,NA,NA,2014,NA
https://search.proquest.com/docview/1491083167?accountid=14507,2371,British conker trees?under threat as wasps fail to kill-off invader,NA,NA,NA,NA,2014,NA
https://search.proquest.com/docview/1542606134?accountid=14507,2372,Syngenta pulls plug on banned pesticide application,NA,NA,NA,NA,2014,NA
http://researchonline.rca.ac.uk/id/eprint/1860,2373,Exploring Open Design for the application of Citizen Science; a toolkit methodology,NA,NA,NA,NA,2014,NA
http://pubs.acs.org/doi/abs/10.1021/ac503968p,2374,Recent developments in paper-based microfluidic devices,NA,NA,NA,NA,2014,NA
NA,2375,Combining global climate and regional landscape models to improve prediction of invasion risk,NA,"Kelly, R; Leach, K; Cameron, A; Maggs, CA; Reid, N; Fitzpatrick, M",Diversity Distrib.,10.1111/ddi.12194,2014,NA
http://www.banc.org.uk/wp-content/uploads/2015/03/ECOS-35-2-12-The-rise-of-citizen-science.pdf,2376,The rise of citizen science,NA,NA,NA,NA,2014,NA
http://www.tandfonline.com/doi/abs/10.1179/2042349714Y.0000000048,2377,"Bumblebee-mediated pollination of English populations of the Military Orchid (Orchis militaris): its possible relevance to functional morphology, life history and climate …",NA,NA,NA,NA,2014,NA
https://search.proquest.com/docview/1512650831?accountid=14507,2378,Tiny beads spell big trouble for marine life,NA,"Siggins, L",NA,NA,2014,NA
https://www.sciencedirect.com/science/article/pii/S0167880913004222,2379,Impact of cutting date on carabids and spiders in a wet meadow,NA,NA,NA,NA,2014,NA
https://academic.oup.com/cz/article-abstract/60/2/233/1804187,2380,Climate change and contrasting plasticity in timing of a two-step migration episode of an Arctic-nesting avian herbivore,NA,NA,NA,NA,2014,NA
https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920964235&doi=10.1002%2f2014SW001119&partnerID=40&md5=a926b416e7bfe71244a20270bc132c56,2381,The solar stormwatch CME catalogue: Results from the first space weather citizen science project,NA,"Barnard, L; Scott, C; Owens, M; Lockwood, M; Tucker-Hood, K; Thomas, S; Crothers, S; Davies, JA; Harrison, R; Lintott, C; Simpson, R; O'Donnell, J; Smith, AM; Waterson, N; Bamford, S; Romeo, F; Kukula, M; Owens, B; Savani, N; Wilkinson, J; Baeten, E; Poeffel, L; Harder, B",Space Weather,10.1002/2014SW001119,2014,NA
http://www.academia.edu/download/44055735/Literature_Review_-_The_ecological_effec20160323-19929-urpv6h.pdf,2382,"Literature Review, the ecological effectiveness of the Natura 2000 Network",NA,NA,NA,NA,2014,NA
NA,2383,"If the connections between city and forest become recognized and nurtured, if we see cities and woods as the interdependent, uninterrupted landscape …",NA,NA,NA,NA,2014,NA
https://search.proquest.com/docview/1640747832?accountid=14507,2384,Leggy loners are on the lookout for love,NA,"Jones, L",NA,NA,2014,NA
https://search.proquest.com/docview/1625470099?accountid=14507,2385,Citizen science: best practices to remove observer bias in trend analysis,NA,"Gonsamo, A; D'odorico, P",NA,NA,2014,NA
https://www.sciencedirect.com/science/article/pii/S2214629614000280,2386,From “if only” to “social potential” in schemes to reduce building energy use,NA,NA,NA,NA,2014,NA
https://books.google.com/books?hl=en&lr=&id=zEoHAwAAQBAJ&oi=fnd&pg=PA81&dq=%E2%80%9Cbiological+records%E2%80%9D+%E2%80%9Cunited+kingdom%E2%80%9D+-book+-%22new+report%22+-%22new+species%22+-%22new+record%22&ots=piOyqRia6x&sig=j9j15vbqdrr_bhvk22qMVUV_8v8,2387,The whaling versus whale-watching debate,NA,NA,NA,NA,2014,NA
https://www.sciencedirect.com/science/article/pii/S0378112713006051,2388,Ground-dwelling spider (Araneae) and carabid beetle (Coleoptera: Carabidae) community assemblages in mixed and monoculture stands of oak (Quercus …,NA,NA,NA,NA,2014,NA
https://search.proquest.com/docview/1498894020?accountid=14507,2389,Brazilian Microbiome Project: Revealing the Unexplored Microbial Diversity--Challenges and Prospects,NA,"Pylro, Victor Satler; Roesch, Luiz Fernando;  Wurdig; Ortega, José Miguel; Do Amaral, Alexandre Morais; Tótola, Marcos Rogério; Hirsch, Penny Ruth; Rosado, Alexandre Soares; Góes-neto, A; Da Costa Da Silva, Artur Luiz; Rosa, Carlos Augusto; Morais, Daniel Kumazawa; Andreote, Fernando Dini; Duarte, Gabriela Frois; de Melo, Itamar Soares; Seldin, L; Lambais, Márcio Rodrigues; Hungria, M; Peixoto, Raquel Silva; Kruger, Ricardo Henrique; Tsai, Siu Mui; Azevedo, V",NA,NA,2014,NA
https://search.proquest.com/docview/1619402736?accountid=14507,2390,Citizen scientist team to record our coastal species,NA,"Reynolds, M",NA,NA,2014,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4030211/,2391,Morphological and geographical traits of the British Odonata,NA,NA,NA,NA,2014,NA
http://www.melanieswan.com/documents/VLDB.pdf,2392,"BRAINY–multi-modal brain training app for Google glass: cognitive enhancement, wearable computing, and the Internet-of-Things extend personal data …",NA,NA,NA,NA,2014,NA
https://academic.oup.com/mnras/article-abstract/443/4/3528/1021461,2393,Automatic detection and quantitative assessment of peculiar galaxy pairs in Sloan Digital Sky Survey,NA,NA,NA,NA,2014,NA
https://neobiota.pensoft.net/article_preview.php?id=1271,2394,Quantifying the invasiveness of species,NA,NA,NA,NA,2014,NA
NA,2395,"A History of Collaboration, a Future in Crowdsourcing: Positive Impacts of Cooperation on British Librarianship",FALSE,"Ellis, S",LIBRI,10.1515/libri-2014-0001,2014,NA
http://www.ingentaconnect.com/contentone/bhs/thj/2014/00000024/00000004/art00002,2396,"A new vertebrate species native to the British Isles: Bufo spinosus Daudin, 1803 in Jersey",NA,NA,NA,NA,2014,NA
http://www.unine.ch/files/live/sites/karch/files/Doc_a_telecharger/Diplomarbeiten/Master_Cristina%20Colucci_2014.pdf,2397,Evidence-based evaluation of artificial reptile habitats: A case study on stone structures,NA,NA,NA,NA,2014,NA
https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900540146&doi=10.1111%2f1365-2664.12208&partnerID=40&md5=8ad0dc3c6167cd67b7beb5bf9d1ef530,2398,Monitoring abundance and phenology in (multivoltine) butterfly species: A novel mixture model,NA,"Matechou, E; Dennis, EB; Freeman, SN; Brereton, T",Journal of Applied Ecology,10.1111/1365-2664.12208,2014,NA
https://open.library.ubc.ca/collections/ubctheses/24/items/1.0167370,2399,An ecological assessment of Russian olive in western Canada: Predicted distribution across its invaded range and insect associations in southern BC,NA,NA,NA,NA,2014,NA
http://onlinelibrary.wiley.com/doi/10.1890/ES14-00113.1/full,2400,A new tool for power analysis of fixed plot data: using simulations and mixed effects models to evaluate forest metrics,NA,NA,NA,NA,2014,NA
https://search.proquest.com/docview/1654601709?accountid=14507,2401,A framework for cloud-based context-aware information services for citizens in smart cities,NA,"Khan, Z; Kiani, Saad Liaquat; Soomro, K",NA,NA,2014,NA
http://nora.nerc.ac.uk/id/eprint/509469/,2402,Reusable tools for smartphone apps: innovative activities in the European geological sector,NA,NA,NA,NA,2014,NA
http://www.tandfonline.com/doi/abs/10.1080/00461520.2014.916216,2403,"Addressing challenges to public understanding of science: Epistemic cognition, motivated reasoning, and conceptual change",NA,NA,NA,NA,2014,NA
https://books.google.com/books?hl=en&lr=&id=sPwGDAAAQBAJ&oi=fnd&pg=PA45&dq=%E2%80%9Ccitizen+science%E2%80%9D+species+%E2%80%9Cunited+kingdom%E2%80%9D+-disease+-book+-%22new+report%22+-%22new+species%22+-%22new+record%22&ots=2aA8NsPCnc&sig=okPZtGUf4qMpt8Y_NcgUjpHU8uQ,2404,Old Weather: Approaching Collections from a Different Angle,NA,NA,NA,NA,2014,NA
NA,2405,8 Centering the Knowledge Peripheries through Open Access: Implications for Future Research and Discourse on Knowledge for Development,NA,NA,NA,NA,2014,NA
http://onlinelibrary.wiley.com/doi/10.1111/cobi.12227/full,2406,Assessing risk to birds from industrial wind energy development via paired resource selection models,NA,NA,NA,NA,2014,NA
http://www.sfaajournals.net/doi/abs/10.17730/humo.73.3.68101441563654w7,2407,Children's perceived water futures in the United States southwest,NA,NA,NA,NA,2014,NA
https://search.proquest.com/docview/2000349835?accountid=14507,2408,A mid-term analysis of progress toward international biodiversity targets,NA,"Tittensor, DP; Walpole, M; Hill, Samantha L L; Boyce, DG; Britten, GL; Burgess, ND; Butchart, Stuart H M; Leadley, PW; Regan, EC; Alkemade, R; Baumung, R; Bellard, C; Bouwman, L; Bowles-Newark, NJ; Chenery, AM; Cheung, William W L; Christensen, V; Cooper, H David; Crowther, AR; Dixon, Matthew J R; Galli, A; Gaveau, V; Gregory, RD; Gutierrez, NL; Hirsch, TL; Robert HÃ¶ft; Januchowski-Hartley, SR; Karmann, M; Krug, CB; Leverington, FJ; Loh, J; Rik Kutsch Lojenga; Malsch, K; Marques, A; Morgan, David H W; Mumby, PJ; Newbold, T; Noonan-Mooney, K; Pagad, SN; Parks, BC; Pereira, HM; Robertson, T; Rondinini, C; Santini, L; JÃ¶rn P. W. Scharlemann; Schindler, S; U. Rashid Sumaila; Louise S.L. Teh; Jennifer van Kolck; Visconti, P; Ye, Y",NA,NA,2014,NA
http://archimer.ifremer.fr/doc/00213/32415/30888.pdf,2409,PHENOMER: Better knowledge of HAB with the help of citizen observations,NA,NA,NA,NA,2014,NA
https://www.sciencedirect.com/science/article/pii/S0924796313002121,2410,Bivalve growth rate and isotopic variability across the Barents Sea Polar Front,NA,NA,NA,NA,2014,NA
https://search.proquest.com/docview/1615678952?accountid=14507,2411,The prickly problemof locating region's hedgehog black hole,NA,"Hogg, E",NA,NA,2014,NA
https://link.springer.com/article/10.1007/s10531-013-0590-5,2412,A phylogenetically-informed trait-based analysis of range change in the vascular plant flora of Britain,NA,NA,NA,NA,2014,NA
https://www.researchgate.net/profile/Sarah_Twomey/publication/270490873_Integrated_Coastal_Zone_Management_in_Ireland_-_Meeting_Water_Framework_Directive_and_Marine_Strategy_Framework_Directive_targets_for_Ireland's_transitional_and_coastal_waters_through_implementation_o/links/54abbee30cf25c4c472f90bf/Integrated-Coastal-Zone-Management-in-Ireland-Meeting-Water-Framework-Directive-and-Marine-Strategy-Framework-Directive-targets-for-Irelands-transitional-and-coastal-waters-through-implementation-of.pdf,2413,SWAN Research Project,NA,NA,NA,NA,2014,NA
http://www.glasgownaturalhistory.org.uk/gn26_1/nar_conf/cathrine_grass-snakes.pdf,2414,Grass Snakes (Natrix natrix) in Scotland,NA,NA,NA,NA,2014,NA
http://scholarworks.csun.edu/handle/10211.3/127066,2415,Environmental factors influencing and behavioral changes associated with reproduction and the impacts of simulated size-selective harvesting on a sex-changing fish,NA,NA,NA,NA,2014,NA
https://search.proquest.com/docview/1638508314?accountid=14507,2416,"Evidence for contrasting causes of population change in two closely related, sympatric breeding species the Whinchat Saxkola rubetra and Stonechat Saxkola torquata in Britain",NA,"Henderson, I; Calladine, J; Massimino, D; Taylor, JA; Gillings, S",NA,NA,2014,NA
http://wrap.warwick.ac.uk/66477/1/WRAP_THESIS_Carter_2014.pdf,2417,Assessing the interaction between landscape characteristics and biodiversity,NA,NA,NA,NA,2014,NA
http://onlinelibrary.wiley.com/doi/10.1111/asap.12036/full,2418,Turning virtual public spaces into laboratories: Thoughts on conducting online field studies using social network sites,NA,NA,NA,NA,2014,NA
https://search.proquest.com/docview/1604040540?accountid=14507,2419,"The Slow University: Work, Time and Well-Being",NA,"O'Neill, M",NA,NA,2014,NA
https://link.springer.com/10.1007/s10347-014-0398-0,2420,"The seafloor after a bolide impact: sedimentary and biotic signatures across the Late Devonian carbonate platform following the Alamo Impact Event, Nevada, USA",NA,NA,NA,NA,2014,NA
http://onlinelibrary.wiley.com/doi/10.1890/13-1059.1/full,2421,"Drivers of carabid functional diversity: abiotic environment, plant functional traits, or plant functional diversity?",NA,NA,NA,NA,2014,NA
NA,2422,"The Success of the Horse-Chestnut Leaf-Miner, Cameraria ohridella, in the UK Revealed with Hypothesis-Led Citizen Science",TRUE,"Pocock, MJO; Evans, DM",PLOS ONE,10.1371/journal.pone.0086226,2014,NA
http://ieeexplore.ieee.org/abstract/document/6976724/,2423,Putting the Scientist in the Loop--Accelerating Scientific Progress with Interactive Machine Learning,NA,NA,NA,NA,2014,NA
http://discovery.ucl.ac.uk/1430596/1/Bevanetal14.pdf,2424,Citizen archaeologists. Online collaborative research about the human past,NA,NA,NA,NA,2014,NA
https://search.proquest.com/docview/1604029478?accountid=14507,2425,Between Art and Social Science: Scenic Composition as a Methodological Device,NA,"Froggett, L; Conroy, M; Manley, J; Roy, A",NA,NA,2014,NA
http://ieeexplore.ieee.org/abstract/document/6868870/,2426,Data quality control in biodiversity informatics: the case of species occurrence data,NA,NA,NA,NA,2014,NA
https://www.researchgate.net/profile/Jay_Cullen/publication/265473487_The_Common_Oceanographer_Crowdsourcing_the_Collection_of_Oceanographic_Data/links/5422e5c80cf290c9e3ae2108/The-Common-Oceanographer-Crowdsourcing-the-Collection-of-Oceanographic-Data.pdf,2427,The Common Oceanographer,NA,NA,NA,NA,2014,NA
http://eprints.qut.edu.au/72791,2428,Connecting people to their resource consumption through real-time data visualisations,NA,NA,NA,NA,2014,NA
https://www.cambridge.org/core/journals/journal-of-the-marine-biological-association-of-the-united-kingdom/article/north-atlantic-killer-whale-research-past-present-and-future/6F8606AFD09D4ADFF83B8A701E8C9D48,2429,"North Atlantic killer whale research; past, present and future",NA,NA,NA,NA,2014,NA
https://efsa.onlinelibrary.wiley.com/doi/abs/10.2903/j.efsa.2014.3833,2430,Scientific Opinion on the pest categorisation of Helicoverpa armigera (Hübner),NA,NA,NA,NA,2014,NA
http://onlinelibrary.wiley.com/doi/10.1002/aqc.2509/full,2431,Innovation in communications about marine protection,NA,NA,NA,NA,2014,NA
https://www.sciencedirect.com/science/article/pii/S1462901113002189,2432,"Science into policy? Discourse, coastal management and knowledge",NA,NA,NA,NA,2014,NA
https://pdfs.semanticscholar.org/f338/f18c017a251a15432c891ef302e298a8df3c.pdf,2433,Citizen observatories of water: Social innovation via eParticipation.,NA,NA,NA,NA,2014,NA
http://search.proquest.com/openview/b9e7224737ed2b15efab500515603e7d/1?pq-origsite=gscholar&cbl=18750&diss=y,2434,"Impacts of Spatial, Environmental, and Compositional Differences on Community-level Flowering Phenology",NA,NA,NA,NA,2014,NA
https://search.proquest.com/docview/1547776171?accountid=14507,2435,Public urged to help count butterflies,NA,"Marks, G",NA,NA,2014,NA
NA,2436,Implementation of the EU CCS Directive in Europe: results and development in 2013,FALSE,"Shogenova, A; Piessens, K; Holloway, S; Bentham, M; Martinez, R; Flornes, KM; Poulsen, NE; Wojcicki, A; Sliaupa, S; Kucharic, L; Dudu, A; Persoglia, S; Hladik, V; Saftic, B; Kvassnes, A; Shogenov, K; Ivask, J; Suarez, I; Sava, C; Anghel, S; Chikkatur, A",Energy Procedia,10.1016/j.egypro.2014.11.700,2014,NA
https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966328599&doi=10.4404%2fhystrix-25.2-9988&partnerID=40&md5=434107bcc99752cd707fb19f3715034e,2437,The changing patterns in the distribution of red and grey squirrels in the North of England and Scotland between 1991 and 2010 based on volunteer surveys,NA,"Gurnell, J; Lurz, P; Bertoldi, W",Hystrix,10.4404/hystrix-25.2-9988,2014,NA
https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904396034&doi=10.1111%2f1365-2664.12256&partnerID=40&md5=2b459a90fdd136dc6fd22efcf113554f,2438,Long-term changes to the frequency of occurrence of British moths are consistent with opposing and synergistic effects of climate and land-use changes,TRUE,"Fox, R; Oliver, TH; Harrower, C; Parsons, MS; Thomas, CD; Roy, DB",JOURNAL OF APPLIED ECOLOGY,10.1111/1365-2664.12256,2014,NA
https://search.proquest.com/docview/1502242463?accountid=14507,2439,Global LTE Subscribers Market Q1 2014 Development Report,NA,NA,NA,NA,2014,NA
http://www.fws.gov/southwest/es/arizona/Documents/SpeciesDocs/Jaguar/Road%20Crossings%20Review%20Final%20-%20contract%20F14PX00340.pdf,2440,Review of road passage designs for jaguars,NA,NA,NA,NA,2014,NA
https://search.proquest.com/docview/1551595065?accountid=14507,2441,Understanding sampling and taxonomic biases recorded by citizen scientists,NA,"Ward, DF",NA,NA,2014,NA
http://onlinelibrary.wiley.com/doi/10.1111/1365-2745.12287/full,2442,Biological flora of the British Isles: Epipactis palustris,NA,NA,NA,NA,2014,NA
NA,2443,Genome-wide schizophrenia variant at MIR137 does not impact white matter microstructure in healthy participants,FALSE,"Kelly, S; Morris, DW; Mothersill, O; Rose, EJ; Fahey, C; O'Brien, C; O'Hanlon, E; Gill, M; Corvin, AP; Donohoe, G",NEUROSCIENCE LETTERS,10.1016/j.neulet.2014.05.002,2014,NA
https://www.sciencedirect.com/science/article/pii/S1146609X14000629,2444,Effect of fertilizer application on Urtica dioica and its element concentrations in a cut grassland,NA,NA,NA,NA,2014,NA
https://www.cambridge.org/core/journals/marine-biodiversity-records/article/maja-brachydactyla-brachyura-majidae-in-the-western-mediterranean/5EF517D5FAF85469513E5BDCCB095ECF,2445,Maja brachydactyla (Brachyura: Majidae) in the western Mediterranean,NA,NA,NA,NA,2014,NA
http://www.tandfonline.com/doi/abs/10.1179/2042349714Y.0000000039,2446,"Scanning electron micrographs of leaves of British Carex species, 2. Subgenus Vignea. Carices with several hermaphrodite spikes",NA,NA,NA,NA,2014,NA
http://journals.sagepub.com/doi/abs/10.1177/1075547013492436,2447,Public engagement through the development of science-based computer games: The Wellcome Trust's “Gamify Your PhD” initiative,NA,NA,NA,NA,2014,NA
https://www.researchgate.net/profile/Mouna_Rifi2/publication/280322485_Lagocephalus_sceleratus_Gmelin_1789_expands_through_the_African_coasts_towards_the_Western_Mediterranean_Sea_A_call_for_awareness/links/55f091ff08aedecb68ffb749.pdf,2448,"Lagocephalus sceleratus (Gmelin, 1789) expands through the African coasts towards the Western Mediterranean Sea: a call for awareness",NA,NA,NA,NA,2014,NA
https://search.proquest.com/docview/1476859969?accountid=14507,2449,This bird has flown; Ornithological trends,NA,Anonymous,NA,NA,2014,NA
https://search.proquest.com/docview/1527237994?accountid=14507,2450,Survey aims to find endangered beetles,NA,"Hamilton, J",NA,NA,2014,NA
https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906056031&doi=10.1017%2fS0025315413001124&partnerID=40&md5=b36d5a0efa9eabff7e323ef8308c623a,2451,Using opportunistic photo-identifications to detect a population decline of killer whales (Orcinus orca) in British and Irish waters,TRUE (already coded),"Beck, S; Foote, AD; Koetter, S; Harries, O; Mandleberg, L; Stevick, PT; Whooley, P; Durban, JW",JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM,10.1017/S0025315413001124,2014,NA
https://pearl.plymouth.ac.uk/handle/10026.1/5078,2452,"Biomodd: Exploring Relationships Between Biological, Electronic, And Social Systems Through New Media Art",NA,NA,NA,NA,2014,NA
https://search.proquest.com/docview/1528300408?accountid=14507,2453,Help needed to map stag beetle distribution to reverse decline,NA,"Thomas, V",NA,NA,2014,NA
http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0111433,2454,"Lights, camera… citizen science: assessing the effectiveness of smartphone-based video training in invasive plant identification",NA,NA,NA,NA,2014,NA
http://engage2020.eu/media/D4.1-policy-options.pdf,2455,D4. 1 Policy options for engagement in science and innovation within the frame of Horizon2020,NA,NA,NA,NA,2014,NA
https://espace.library.uq.edu.au/view/UQ:376116,2456,Global research priorities to mitigate plastic pollution impacts on marine wildlife,NA,NA,NA,NA,2014,NA
https://search.proquest.com/docview/1647069732?accountid=14507,2457,ARCTIC SHOREBIRDS IN NORTH AMERICA: A DECADE OF MONITORING,NA,"Senner, NR",NA,NA,2014,NA
https://search.proquest.com/docview/1510265668?accountid=14507,2458,Moors' renaissance of the merlin,NA,NA,NA,NA,2014,NA
NA,2459,"The Survey Atlas of Scotland, Designed and Prepared under the Direction of J. G. Bartholomew. Centenary Limited Edition",FALSE,"McDougall-Waters, J",IMAGO MUNDI-THE INTERNATIONAL JOURNAL FOR THE HISTORY OF CARTOGRAPHY,10.1080/03085694.2014.845990,2014,NA
https://search.proquest.com/docview/1604040849?accountid=14507,2460,"Collective Review: Catalyzing Sustainable Social Change through Public Communication, Radio for Development, and Participatory Monitoring and Evaluation",NA,Levi Zeleza Manda,NA,NA,2014,NA
NA,2461,Lack of association of the rs1344706 ZNF804A variant with cognitive functions and DTI indices of white matter microstructure in two independent healthy populations,FALSE,"Fernandes, Carla Patricia D; Westlye, LT; Giddaluru, S; Christoforou, A; Kauppi, K; Adolfsson, R; Nilsson, Lars-G; Nyberg, L; Lundervold, AJ; Reinvang, I; Steen, VM; Le Hellard, S; Espeseth, T",PSYCHIATRY RESEARCH-NEUROIMAGING,10.1016/j.pscychresns.2014.02.009,2014,NA
https://eprints.soton.ac.uk/373226/1/373226.pdf,2462,EINS D2. 3 Network of excellence in internet science: whitepaper on recommendations for funding agencies,NA,NA,NA,NA,2014,NA
https://search.proquest.com/docview/1640846442?accountid=14507,2463,Proactive Investors: RedFlow Ltd raises $2.2M; NBN director takes major stake,NA,NA,NA,NA,2014,NA
http://onlinelibrary.wiley.com/doi/10.1111/cobi.12299/full,2464,Defining the impact of non‐native species,NA,NA,NA,NA,2014,NA
http://search.proquest.com/openview/5a2b53a09411a444d45e3d2b8ad31e28/1?pq-origsite=gscholar&cbl=18750&diss=y,2465,Evaluating the role of citizen science in the context of human-wildlife conflict management,NA,NA,NA,NA,2014,NA
http://onlinelibrary.wiley.com/doi/10.1111/geb.12189/full,2466,Can trait‐based analyses of changes in species distribution be transferred to new geographic areas?,NA,NA,NA,NA,2014,NA
https://scripps.ucsd.edu/centers/nearshorefuture/wp-content/uploads/sites/37/2014/12/Future_Nearshore_Processes_Research.pdf,2467,The future of nearshore processes research,NA,NA,NA,NA,2014,NA
https://www.researchgate.net/profile/Sarah_Dolman2/publication/287782348_Sea_Change/links/567941f208aeaf87ed8b009e/Sea-Change.pdf,2468,SEA CHANGE,NA,NA,NA,NA,2014,NA
https://search.proquest.com/docview/1518601427?accountid=14507,2469,The butterfly effect - hot weather will see an invasion of fluttering swarms [Eire Region],NA,"Mallon, S",NA,NA,2014,NA
http://www.bioone.org/doi/abs/10.3356/JRR-14-00011.1,2470,Exploring the role of Ospreys in education,NA,NA,NA,NA,2014,NA
https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901372541&doi=10.1109%2fPerComW.2014.6815235&partnerID=40&md5=4e4195d86474713f213334bd187ba39b,2471,Field testing a rare species bioacoustic smartphone application: Challenges and future considerations,NA,"Pantidi, N; Moran, S; Bachour, K; Rodden, T; Zilli, D; Merrett, G; Rogers, A","2014 IEEE International Conference on Pervasive Computing and Communication Workshops, PERCOM WORKSHOPS 2014",10.1109/PerComW.2014.6815235,2014,NA
NA,2472,The IDF Diabetes Atlas methodology for estimating global prevalence of hyperglycaemia in pregnancy,FALSE,"Linnenkamp, U; Guariguata, L; Beagley, J; Whiting, DR; Cho, NH",DIABETES RESEARCH AND CLINICAL PRACTICE,10.1016/j.diabres.2013.11.004,2014,NA
http://www.mdpi.com/1660-4601/11/3/2488/htm,2473,"Impact of stinging jellyfish proliferations along south Italian coasts: human health hazards, treatment and social costs",NA,NA,NA,NA,2014,NA
http://openarchive.enea.it/handle/10840/4926,2474,Determinazione del tasso di crescita dell'alga corallina elongata (Rhodophyta) in ambiente controllato e in ambiente naturale tramite utilizzo dei marcatori alizarin (red …,NA,NA,NA,NA,2014,NA
NA,2475,D2. 3: Whitepaper on recommendations for funding agencies,NA,NA,NA,NA,2014,NA
http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0095565,2476,Acoustic telemetry validates a citizen science approach for monitoring sharks on coral reefs,NA,NA,NA,NA,2014,NA
https://search.proquest.com/docview/1534832438?accountid=14507,2477,Monitoring abundance and phenology in (multivoltine) butterfly species: a novel mixture model,TRUE,"Matechou, E; Dennis, EB; Freeman, SN; Brereton, T",JOURNAL OF APPLIED ECOLOGY,10.1111/1365-2664.12208,2014,NA
NA,2478,Barriers to sexual and reproductive health care among widows in Nepal,FALSE,"Haviland, MJ; Shrestha, A; Decker, MR; Kohrt, BA; Kafle, HM; Lohani, S; Thapa, L; Surkan, PJ",INTERNATIONAL JOURNAL OF GYNECOLOGY & OBSTETRICS,10.1016/j.ijgo.2013.10.021,2014,NA
https://search.proquest.com/docview/1524231828?accountid=14507,2479,Fife urged to support seashell survey,NA,NA,NA,NA,2014,NA
https://search.proquest.com/docview/1617716114?accountid=14507,2480,Bird trust recognised for monumental research project,NA,"Warner, T",NA,NA,2014,NA
http://www.mdpi.com/1999-5903/6/1/76htm,2481,Recent developments and future trends in volunteered geographic information research: The case of OpenStreetMap,NA,NA,NA,NA,2014,NA
https://link.springer.com/chapter/10.1007/978-3-319-11818-5_4,2482,EDIT: A Methodology for the Treatment of Non-authoritative Data in the Reconstruction of Disaster Scenarios,NA,NA,NA,NA,2014,NA
https://search.proquest.com/docview/1559845447?accountid=14507,2483,The nematode and nemesis,NA,NA,NA,NA,2014,NA
https://dl.acm.org/citation.cfm?id=2579215,2484,Zooniverse: observing the world's largest citizen science platform,NA,NA,NA,NA,2014,NA
http://onlinelibrary.wiley.com/doi/10.1111/j.1600-0587.2013.00388.x/full,2485,Are protected areas maintaining bird diversity?,NA,NA,NA,NA,2014,NA
http://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.1001947,2486,The common oceanographer: crowdsourcing the collection of oceanographic data,NA,NA,NA,NA,2014,NA
http://www.journalvetbehavior.com/article/S1558-7878(14)00176-2/abstract,2487,Intranasally administered oxytocin decreases heart rate and increases heart rate variability in dogs,NA,NA,NA,NA,2014,NA
https://www.gov.im/media/1346660/2014s1358-appendix-f-environmental-review-rev-10.pdf,2488,JBA Project Manager,NA,NA,NA,NA,2014,NA
https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954173014&doi=10.1017%2fCBO9781139028004.015&partnerID=40&md5=52c18c579d7c28d1d10d6c69bb48ca4e,2489,Sangha trees: An identification and training guide to the trees of the northern republic of Congo,NA,"Wortley, AH; Harris, DJ",Descriptive Taxonomy: The Foundation of Biodiversity Research,10.1017/CBO9781139028004.015,2014,NA
https://search.proquest.com/docview/1522546405?accountid=14507,2490,Citizen science survey to help our hedgehogs,NA,"Hamilton, J",NA,NA,2014,NA
https://www.sciencedirect.com/science/article/pii/S0006320713002334,2491,Organizing phenological data resources to inform natural resource conservation,NA,NA,NA,NA,2014,NA
