Google Scholar search results done through Publish or Perish,,,,,,,,,,,,,,,,,,,,,,
"Publish or Perish search terms: all of the words: “citizen science” species “United Kingdom”; none of the words: disease book ""new report"" ""new species"" ""new record""; years: 2014 to 2018",,,,,,,,,,,,,,,,,,,,,,
8 June 2018,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
0,"JA Hudgins, EJ Hudgins, K Ali, A Mancini",Citizen science surveys elucidate key foraging and nesting habitat for two endangered marine turtle species within the Republic of Maldives,2017,Herpetology Notes,biotaxa.org,https://www.biotaxa.org/hn/article/view/26126,,197,2018-06-08,,,,,,,,,0,0,0,4,1
0,"E Starkey, G Parkin, P Quinn…",Demonstrating the viability and value of community-based monitoring schemes in catchment science,2016,EGU General Assembly …,adsabs.harvard.edu,http://adsabs.harvard.edu/abs/2016EGUGA..18.9986S,,198,2018-06-08,,,,,,,,,0,0,0,4,2
0,"EB Dennis, BJT Morgan, SN Freeman, MS Ridout…",Efficient occupancy model-fitting for extensive citizen-science data,2017,PloS one,journals.plos.org,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0174433,,199,2018-06-08,HTML,,,,,,,,0,0,0,5,1
0,"HK Chou, BF Ochoa-Tocachi…",Constraining the JULES land-surface model for different land-use types using citizen-science generated hydrological data,2017,AGU Fall Meeting …,adsabs.harvard.edu,http://adsabs.harvard.edu/abs/2017AGUFM.H53I1595C,,200,2018-06-08,,,,,,,,,0,0,0,3,1
0,J KŘEČEK,INTERNATIONAL FIELD PROJECT ON MANAGEMENT OF MOUNTAIN WATERSHEDS: A CHALLENGE FOR CITIZEN SCIENCE AND MULTI-DISCIPLINARY,,International Strategies in Higher Education …,uni-eszterhazy.hu,https://uni-eszterhazy.hu/public/uploads/international-strategies-in-higher-education_569faa965477c.pdf#page=59,,201,2018-06-08,PDF,,,,,,,,0,0,0,1,
0,"R Gibb, O Mac Aodha, E Jonesdescribe",Bat Detective: citizen science for eco-acoustic biodiversity monitoring,,researchgate.net,,https://www.researchgate.net/profile/Kate_Jones/publication/318463515_Bat_Detective_citizen_science_for_ecoacoustic_biodiversity_monitoring/links/598ae6f545851519f10e8969/Bat-Detective-citizen-science-for-ecoacoustic-biodiversity-monitoring.pdf,,202,2018-06-08,PDF,,,,,,,,0,0,0,3,
0,V Kent,Making otters count: a citizen science approach to surveying for otters (Lutra lutra) in north east England,2015,"Proceedings European Otter Workshop, 8-11 June …",otterspecialistgroup.org,http://www.otterspecialistgroup.org/Bulletin/Volume33A/Kent_2015.html,,203,2018-06-08,HTML,,,,,,,,0,0,0,1,3
0,A McGowan,'Citizen science'recording of fossils by adapting existing computer-based biodiversity recording tools,2014,EGU General Assembly Conference Abstracts,adsabs.harvard.edu,http://adsabs.harvard.edu/abs/2014EGUGA..1613354M,,204,2018-06-08,,,,,,,,,0,0,0,1,4
0,AG Jones,Citizen Science: a new tool for UV-B research?,2015,UV4Plants Bulletin,uv4plants.org,http://www.uv4plants.org/ojs/index.php/uv4pbulletin/article/view/13,,205,2018-06-08,,,,,,,,,0,0,0,1,3
0,"PA Mieras, C Harvey-Clark, M Bear, G Hodgin…",The Economy of Shark Conservation in the Northeast Pacific: The Role of Ecotourism and Citizen Science,2017,Advances in marine …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0065288117300093,,206,2018-06-08,,,,,,,,,0,0,0,5,1
0,"J Hadj-Hammou, S Loiselle, D Ophof, I Thornhill",Getting the full picture: Assessing the complementarity of citizen science and agency monitoring data,2017,PloS one,journals.plos.org,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0188507,,207,2018-06-08,HTML,,,,,,,,0,0,0,4,1
0,"B Pandeya, M Uprety, JD Paul, S Dugar…",Citizen Science into Action-Robust Data with Affordable Technologies for Flood Risks Management in the Himalayas,2017,AGU Fall Meeting …,adsabs.harvard.edu,http://adsabs.harvard.edu/abs/2017AGUFMPA23E..04P,,208,2018-06-08,,,,,,,,,0,0,0,5,1
0,"RF Comont, K Ashbrook",Evaluating promotional approaches for citizen science biological recording: bumblebees as a group versus Harmonia axyridis as a flagship for ladybirds,2017,BioControl,Springer,https://link.springer.com/article/10.1007/s10526-016-9771-y,,209,2018-06-08,HTML,,,,,,,,0,0,0,2,1
1,"K Charitonos, M Charalampidi…",Using object-based activities and an online inquiry platform to support learners' engagement with their heritage language and culture,2016,CALL communities and …,books.google.com,https://books.google.com/books?hl=en&lr=&id=TN6_DQAAQBAJ&oi=fnd&pg=PA87&dq=%E2%80%9Ccitizen+science%E2%80%9D+species+%E2%80%9Cunited+kingdom%E2%80%9D+-disease+-book+-%22new+report%22+-%22new+species%22+-%22new+record%22&ots=IOLolVC-Es&sig=Rnejua7eUPeLpbnJ5gR8fUmeENM,"https://scholar.google.com/scholar?cites=11821235400653183639&as_sdt=2005&sciodt=0,5&hl=en&num=20",210,2018-06-08,HTML,,,,,,,,1,0.5,0,3,2
0,"JW Hancock, RG Rees, TK Jenkins, I Shameel1…",The “Big Fish Network”: Using new technology to incentivise citizen science engagement in the Maldives,2016,QScience …,qscience.com,http://www.qscience.com/doi/abs/10.5339/qproc.2016.iwsc4.21,,211,2018-06-08,,,,,,,,,0,0,0,5,2
0,"D Liggett, D Müller, A Pashkevich",Arctic Tourism Should be used as a Vehicle for Arctic Observing Systems,,arcticobservingsummit.org,,http://www.arcticobservingsummit.org/sites/arcticobservingsummit.org/files/Hillmer-Pegram%20et%20al_REVISEDRC-Tourism%20%20AOS%20short%20statement_AOS%20%202016_REVISED-FORMATTED.pdf,,212,2018-06-08,PDF,,,,,,,,0,0,0,3,
0,"M Brereton, M Vasudevan, T Dema…",The Ambient Birdhouse: Bringing birds inside to learn about birds outside,2017,Proceedings of the …,dl.acm.org,https://dl.acm.org/citation.cfm?id=3079184,,213,2018-06-08,,,,,,,,,0,0,0,4,1
0,"P Kleitou, S Kalogirou, D Marmara, I Giovos",Coryphaena hippurus: A potential predator of Lagocephalus sceleratus in the Mediterranean Sea,2018,,fisheriesjournal.com,http://www.fisheriesjournal.com/archives/2018/vol6issue3/PartB/6-2-67-882.pdf,,214,2018-06-08,PDF,,,,,,,,0,0,0,4,1
0,CED Goodwin,Hazel Dormouse ecology and conservation in woodlands,2018,,ore.exeter.ac.uk,https://ore.exeter.ac.uk/repository/handle/10871/32976,,215,2018-06-08,,,,,,,,,0,0,0,1,1
0,"M Postles, M Bartlett",The rise of BioBlitz: Evaluating a popular event format for public engagement and wildlife recording in the United Kingdom,2018,Applied Environmental Education & …,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/1533015X.2018.1427010,,216,2018-06-08,,,,,,,,,0,0,0,2,1
1,"AC Cardoso, K Tsiamis, E Gervasini…",Citizen Science and Open Data: a model for Invasive Alien Species in Europe,2017,Research Ideas and …,riojournal.com,https://riojournal.com/article_preview.php?id=14811,"https://scholar.google.com/scholar?cites=15021264960864141778&as_sdt=2005&sciodt=0,5&hl=en&num=20",217,2018-06-08,HTML,,,,,,,,1,1,0,4,1
0,"DW McKenney, JH Pedlar, K Lawrence…",Hardiness Zones and Bioclimatic Modelling of Plant Species Distributions in North America©,2014,Proceedings of the …,actahort.org,https://www.actahort.org/books/1085/1085_24.htm,,218,2018-06-08,,,,,,,,,0,0,0,4,4
0,"LJ Shuker, AM Gurnell, G Wharton…",MoRPh: a citizen science tool for monitoring and appraising physical habitat changes in rivers,2017,Water and …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/wej.12259/full,,219,2018-06-08,,,,,,,,,0,0,0,4,1
3,"U Sturm, S Schade, L Ceccaroni, M Gold…",Defining principles for mobile apps and platforms development in citizen science,2017,Research Ideas and …,riojournal.com,https://riojournal.com/article_preview.php?id=21283,"https://scholar.google.com/scholar?cites=7824913829229953809&as_sdt=2005&sciodt=0,5&hl=en&num=20",220,2018-06-08,HTML,,,,,,,,3,3,1,5,1
0,"DJ Morris, JK Pinnegar, DL Maxwell…",… 10 million seawater temperature records for the United Kingdom Continental Shelf between 1880 and 2014 from 17 Cefas (United Kingdom government) marine data …,2018,Earth System …,search.proquest.com,http://search.proquest.com/openview/13ec4f806a27442180dbebcb772aa9ff/1?pq-origsite=gscholar&cbl=105729,,221,2018-06-08,,,,,,,,,0,0,0,4,1
0,"L Del Savio, B Prainsack, A Buyx",Motivations of participants in the citizen science of microbiomics: data from the British Gut Project,2017,Genetics in Medicine,nature.com,https://www.nature.com/articles/gim2016208,,222,2018-06-08,,,,,,,,,0,0,0,3,1
0,"K Wilson, J England…",Biodiversity indicators need to be fit for purpose,2016,The Routledge Handbook …,books.google.com,https://books.google.com/books?hl=en&lr=&id=idBRDQAAQBAJ&oi=fnd&pg=PT443&dq=%E2%80%9Ccitizen+science%E2%80%9D+species+%E2%80%9Cunited+kingdom%E2%80%9D+-disease+-book+-%22new+report%22+-%22new+species%22+-%22new+record%22&ots=goIwK9L0K5&sig=pXfBlLdKQP41smKe6NMDRm8H3Vs,,223,2018-06-08,,,,,,,,,0,0,0,3,2
0,"BM Norman, JA Holmberg, Z Arzoumanian…",Understanding constellations: The use of 'citizen science'to elucidate the global biology of a threatened marine mega-vertebrate,2016,QScience …,qscience.com,http://www.qscience.com/doi/abs/10.5339/qproc.2016.iwsc4.38,,224,2018-06-08,,,,,,,,,0,0,0,4,2
1,"H Lewi, W Smith",Citizen Heritage: Provoking participation in place through digital technologies,2016,Historic Environment,search.informit.com.au,https://search.informit.com.au/fullText;dn=445605951865450;res=IELAPA,"https://scholar.google.com/scholar?cites=11389335007198704827&as_sdt=2005&sciodt=0,5&hl=en&num=20",225,2018-06-08,,,,,,,,,1,0.5,1,2,2
0,"I Merola, M Lazzaroni…",Social referencung in cat-owner dyads,2014,Journal of …,journalvetbehavior.com,http://www.journalvetbehavior.com/article/S1558-7878(14)00179-8/abstract,,226,2018-06-08,,,,,,,,,0,0,0,3,4
2,"K Mengersen, EE Peterson, S Clifford, N Ye…",Modelling imperfect presence data obtained by citizen science,2017,…,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1002/env.2446/full,"https://scholar.google.com/scholar?cites=11387824093761029090&as_sdt=2005&sciodt=0,5&hl=en&num=20",227,2018-06-08,,,,,,,,,2,2,0,5,1
0,"N Dumakude, M Graham",Assessing wetland health using a newly developed land cover citizen science tool for use by local people who are not wetland specialists,2017,Southern African Journal of Environmental …,ajol.info,https://www.ajol.info/index.php/sajee/article/view/163791,,228,2018-06-08,,,,,,,,,0,0,0,2,1
0,"GE Austen, M Bindemann, RA Griffiths, DL Roberts",Species identification by conservation practitioners using online images: accuracy and agreement between experts,2018,PeerJ,peerj.com,https://peerj.com/articles/4157/?utm_source=TrendMD&utm_campaign=PeerJ_TrendMD_0&utm_medium=TrendMD,,229,2018-06-08,HTML,,,,,,,,0,0,0,4,1
0,"C Andrew, E Heegaard, AC Gange, B Senn-Irlet, S Egli…",Congruency in fungal phenology patterns across dataset sources and scales,2018,Fungal Ecology,Elsevier,https://www.sciencedirect.com/science/article/pii/S1754504817301745,,230,2018-06-08,HTML,,,,,,,,0,0,0,6,1
0,D Lukowsky,The decline of the house longhorn beetle (Hylotrupes bajulus) in Europe and its possible causes,2017,International Wood Products Journal,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1080/20426445.2017.1338548,,231,2018-06-08,,,,,,,,,0,0,0,1,1
0,"L Ridding, B Woodcock, S Freeman…",How dо pesticides get into honey?,2018,… Science Journal for …,nora.nerc.ac.uk,http://nora.nerc.ac.uk/id/eprint/519929/,,232,2018-06-08,,,,,,,,,0,0,0,4,1
0,"J Schroeder, D Stubbe, V Kleunen, RL White, A Luna…",Rose-ringed parakeet Psittacula krameri populations and numbers in Europe: a complete overview,,spiral.imperial.ac.uk,,https://spiral.imperial.ac.uk/bitstream/10044/1/30398/9/TOOENIJ-9-1.pdf,,233,2018-06-08,PDF,,,,,,,,0,0,0,6,
0,"C Dennis, BJT Morgan, DB Roy, TM Brereton",Full text document,2017,Ecological Indicators,kar.kent.ac.uk,https://kar.kent.ac.uk/60360/1/urban.pdf,,234,2018-06-08,PDF,,,,,,,,0,0,0,4,1
0,"L Fanovich, ND Cook, RS Mohammed…","Citizen-based Observations on Shark and Mobulid Species in Tobago, West Indies",2017,"Living World, Journal of …",ttfnc.org,http://ttfnc.org/livingworld/index.php/lwj/article/view/587,,235,2018-06-08,,,,,,,,,0,0,0,4,1
0,"TJ Cole, RA Hataway","Prescribed Burning Affects a Measure of Fitness in Ctenus hibernalis (Araneae: Ctenidae) at Oak Mountain State Park, Shelby County, AL",2016,Southeastern naturalist,BioOne,http://www.bioone.org/doi/abs/10.1656/058.015.0407,,236,2018-06-08,,,,,,,,,0,0,0,2,2
0,"J Forrester, S West",Science and Public Participation: the Democratization of Science,2015,The Blackwell Encyclopedia of Sociology,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1002/9781405165518.wbeoss045.pub2/full,,237,2018-06-08,,,,,,,,,0,0,0,2,3
0,"WT Gee, O Guyon, J Walawender…",Project PANOPTES: a citizen-scientist exoplanet transit survey using commercial digital cameras,2016,Ground-based and …,spiedigitallibrary.org,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/9908/99085V/Project-PANOPTES--a-citizen-scientist-exoplanet-transit-survey-using/10.1117/12.2234461.short,,238,2018-06-08,,,,,,,,,0,0,0,4,2
0,"R Bruintjes, HR Harding, T Bunce, F Birch, J Lister…",Shipbuilding Docks as Experimental Systems for Realistic Assessments of Anthropogenic Stressors on Marine Organisms,2017,…,academic.oup.com,https://academic.oup.com/bioscience/article-abstract/67/9/853/4107636,,239,2018-06-08,HTML,,,,,,,,0,0,0,6,1
0,"N Simboura, M Obst, D Righton, TP Bean…","Edited by: Alberto Basset, University of Salento, Italy Reviewed by",,researchgate.net,,https://www.researchgate.net/profile/Silke_Kroeger/publication/319123029_A_Review_of_the_Tools_Used_for_Marine_Monitoring_in_the_UK_Combining_Historic_and_Contemporary_Methods_with_Modeling_and_Socioeconomics_to_Fulfill_Legislative_Needs_and_Scientific_Ambitions/links/59c8ed56a6fdccc71929c966/A-Review-of-the-Tools-Used-for-Marine-Monitoring-in-the-UK-Combining-Historic-and-Contemporary-Methods-with-Modeling-and-Socioeconomics-to-Fulfill-Legislative-Needs-and-Scientific-Ambitions.pdf,,240,2018-06-08,PDF,,,,,,,,0,0,0,5,
0,"V Coathup, N Hamakawa, T Finlay, J Bell…",Participant-Centric Initiatives and Medical Research: Scoping Review Protocol,2017,JMIR research …,ncbi.nlm.nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5743923/,,241,2018-06-08,HTML,,,,,,,,0,0,0,5,1
0,"AGF Griffiths, KM Kemp, K Matthews, JK Garrett…",Sonic Kayaks: Environmental monitoring and experimental music by citizens,2017,PLoS …,journals.plos.org,http://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.2004044,,242,2018-06-08,HTML,,,,,,,,0,0,0,5,1
0,"M Rutten, E Minkman…",How to get and keep citizens involved in mobile crowd sensing for water management? A review of key success factors and motivational aspects,2017,Wiley Interdisciplinary …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1002/wat2.1218/full,,243,2018-06-08,HTML,,,,,,,,0,0,0,3,1
0,"AB Arrington, SAW Diemont, CT Phillips…",Demographic and landscape-level urban foraging trends in the USA derived from web and mobile app usage,2017,Journal of Urban …,academic.oup.com,https://academic.oup.com/jue/article-abstract/doi/10.1093/jue/jux006/4056551,,244,2018-06-08,,,,,,,,,0,0,0,4,1
0,"TM Brereton, MS Botham, I Middlebrook, Z Randle…",United Kingdom Butterfly Monitoring Scheme report for 2016,2017,,ukbms.org,http://www.ukbms.org/docs/reports/2016/Butterfly%20Ann%20Report%202016.pdf,,245,2018-06-08,PDF,,,,,,,,0,0,0,5,1
0,"F Baker, CL Smith, G Cavan",A Combined Approach to Classifying Land Surface Cover of Urban Domestic Gardens Using Citizen Science Data and High Resolution Image Analysis,2018,Remote Sensing,mdpi.com,https://www.mdpi.com/2072-4292/10/4/537,,246,2018-06-08,,,,,,,,,0,0,0,3,1
0,"TH Sparks, S Atkinson, K Lewthwaite…",Can bird abundance declines be detected by citizen science programmes? A case study using Common Cuckoo Cuculus canorus,2017,Avian Biology …,ingentaconnect.com,http://www.ingentaconnect.com/content/stl/abr/2017/00000010/00000004/art00005,,247,2018-06-08,,,,,,,,,0,0,0,4,1
0,SK Chase,"Evaluating citizen science for natural resource monitoring: Participant motivations, attitude and behavioral change, and the influence of natural resource …",2016,,search.proquest.com,http://search.proquest.com/openview/724ebe6fe68f4101b0ba436319484033/1?pq-origsite=gscholar&cbl=18750&diss=y,,248,2018-06-08,,,,,,,,,0,0,0,1,2
0,"AW Parsons, C Goforth, R Costello, R Kays",The value of citizen science for ecological monitoring of mammals,2018,PeerJ,peerj.com,https://peerj.com/articles/4536/?utm_source=TrendMD&utm_campaign=PeerJ_TrendMD_1&utm_medium=TrendMD,,249,2018-06-08,HTML,,,,,,,,0,0,0,4,1
1,"JF Wilson, D Baker, M Cook, G Davis…",Climate association with fluctuation in annual abundance of fifty widely distributed moths in England and Wales: a citizen-science study,2015,Journal of insect …,Springer,https://link.springer.com/article/10.1007/s10841-015-9811-4,"https://scholar.google.com/scholar?cites=11910095766315579461&as_sdt=2005&sciodt=0,5&hl=en&num=20",250,2018-06-08,HTML,,,,,,,,1,0.33,0,5,3
1,"RG Rocha, BP Vieira, V Rodrigues…",Public engagement offers insights on the Eurasian red squirrel distribution,2017,European Journal of …,Springer,https://link.springer.com/article/10.1007/s10344-017-1145-y,"https://scholar.google.com/scholar?cites=4555539655899534852&as_sdt=2005&sciodt=0,5&hl=en&num=20",251,2018-06-08,HTML,,,,,,,,1,1,0,4,1
0,"J Mendel, H Riesch","Gadflies Biting Science Communication: Engagement, Tricksters, and Ambivalence Online",2017,Science Communication,journals.sagepub.com,http://journals.sagepub.com/doi/abs/10.1177/1075547017736068,,252,2018-06-08,,,,,,,,,0,0,0,2,1
0,N Averett,New Blood: The Promise of Environmental Health Citizen Science Projects,2017,Focus,ehp.niehs.nih.gov,https://ehp.niehs.nih.gov/ehp2484/?utm_source=rss,,253,2018-06-08,HTML,,,,,,,,0,0,0,1,1
0,"U Sturm, S Schade, L Ceccaroni, M Gold…",Defining principles for mobile apps and platforms development in citizen science,2018,Research Ideas and …,riojournal.com,https://riojournal.com/article_preview.php?id=23394,,254,2018-06-08,HTML,,,,,,,,0,0,0,5,1
0,"JDM Speed, M Bendiksby, AG Finstad, K Hassel…","Contrasting spatial, temporal and environmental patterns in observation and specimen based species occurrence data",2018,PloS one,journals.plos.org,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0196417,,255,2018-06-08,HTML,,,,,,,,0,0,0,5,1
0,"SMV Gutierrez, OE Kramer, CC Andersen…",A Method for Citizen Scientists to Catalogue Worldwide Chlorociboria spp. Distribution,2018,Challenges,mdpi.com,https://www.mdpi.com/2078-1547/9/1/11/htm,,256,2018-06-08,HTML,,,,,,,,0,0,0,4,1
0,MC Singer,Shifts in time and space interact as climate warms,2017,Proceedings of the National Academy of …,National Acad Sciences,http://www.pnas.org/content/early/2017/11/20/1718334114.short,,257,2018-06-08,,,,,,,,,0,0,0,1,1
